Image 1,Image 2,Player Name,Team Name,First Set,Total Cards,Released Date
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Ian Happ,Chicago Cubs,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Willy Adames,Milwaukee Brewers,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Sixto Sanchez FS,Miami Marlins,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Wander Franco RR, RC",Tampa Bay Rays,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Gavin Sheets RR, RC",Chicago White Sox,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Aaron Ashby RR, RC",Milwaukee Brewers,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Jake Burger RR, RC",Chicago White Sox,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Salvador Perez,Kansas City Royals,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Andrew McCutchen,Milwaukee Brewers,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Luis Robert,Chicago White Sox,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Jose Trevino,New York Yankees,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Boston Flex (Rafael Devers / Enrique Hernandez) VC,Boston Red Sox,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Jace Peterson,Milwaukee Brewers,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Dustin Harris,Texas Rangers,2022 Bowman Inception, 100,"March 3, 2023"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Aeverson Arteaga,San Francisco Giants,2022 Bowman Inception, 100,"March 3, 2023"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Yasser Mercedes,Minnesota Twins,2022 Bowman Inception, 100,"March 3, 2023"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Elly De La Cruz,Cincinnati Reds,2022 Bowman Inception, 100,"March 3, 2023"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Kris Bryant,Colorado Rockies,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Francisco Lindor,New York Mets,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,George Springer,Toronto Blue Jays,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Joey Votto,Cincinnati Reds,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Jonathan India,Cincinnati Reds,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Willson Contreras,Chicago Cubs,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Bryan Reynolds,Pittsburgh Pirates,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Ke'Bryan Hayes,Pittsburgh Pirates,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Jesus Luzardo,Miami Marlins,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Jack Flaherty,St. Louis Cardinals,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Patrick Wisdom,Chicago Cubs,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Jake Cronenworth FS,San Diego Padres,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Vidal Brujan RR, RC",Tampa Bay Rays,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Cal Raleigh RR, RC",Seattle Mariners,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Jarren Duran RR, RC",Boston Red Sox,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Brandon Marsh RR, RC",Los Angeles Angels,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Corey Seager,Texas Rangers,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Oneil Cruz,Pittsburgh Pirates,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Austin Riley,Atlanta Braves,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Buster Posey,San Francisco Giants,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Reese McGuire,Chicago White Sox,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Brad Hand,Philadelphia Phillies,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Brandon Crawford,San Francisco Giants,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Alek Thomas RC,Arizona Diamondbacks,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Kris Bryant,Colorado Rockies,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Mookie Betts,Los Angeles Dodgers,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Cody Bellinger,Los Angeles Dodgers,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Clayton Kershaw,Los Angeles Dodgers,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Julio Rodriguez RC,Seattle Mariners,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Hunter Renfroe,Milwaukee Brewers,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Andrew Vaughn FS,Chicago White Sox,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Starling Marte,New York Mets,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Josiah Gray RR, RC",Washington Nationals,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Reid Detmers RR, RC",Los Angeles Angels,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Luis Gil RR, RC",New York Yankees,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Byron Buxton,Minnesota Twins,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Ernie Banks,Chicago Cubs,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Manny Machado,San Diego Padres,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Corey Dickerson,St. Louis Cardinals,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Sonny Gray,Minnesota Twins,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Sonny Gray SP, VAR VAR: Landscape, Blue jersey",Minnesota Twins,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Bo Jackson SP, VAR VAR: Legend Variation",Kansas City Royals,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Bobby Witt Jr. RC,Kansas City Royals,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Bobby Witt Jr. VAR VAR: Image Variation,Kansas City Royals,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Luis Gil RC,New York Yankees,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Joey Gallo,New York Yankees,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Fernando Tatis Jr.,San Diego Padres,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Manny Machado,San Diego Padres,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Trevor Story,Boston Red Sox,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Nick Plummer RC,New York Mets,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Manny Machado,San Diego Padres,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Greg Deichmann RR, RC",Chicago Cubs,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Jackson Kowar RR, RC",Kansas City Royals,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Jake Meyers RC, RR",Houston Astros,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Andre Jackson RC, RR",Los Angeles Dodgers,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Shane Bieber,Cleveland Guardians,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Mike Trout,Los Angeles Angels,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Nolan Arenado,St. Louis Cardinals,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Heliot Ramos RD,San Francisco Giants,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Dinelson Lamet,San Diego Padres,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Simon Muzziotti RC,Philadelphia Phillies,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Salvador Perez,Kansas City Royals,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Bo Bichette,Toronto Blue Jays,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Randy Arozarena,Tampa Bay Rays,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Ketel Marte,Arizona Diamondbacks,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Brandon Crawford,San Francisco Giants,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Aaron Nola,Philadelphia Phillies,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Freddie Freeman,Los Angeles Dodgers,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Bobby Witt Jr. RC,Kansas City Royals,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Jhoan Duran RC,Minnesota Twins,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Nelson Cruz,Washington Nationals,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Anthony Rizzo,New York Yankees,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,J.D. Martinez,Boston Red Sox,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Otto Lopez RC, RR",Toronto Blue Jays,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Kevin Smith RC, RR",Oakland Athletics,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Glenn Otto RC, RR",Texas Rangers,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Nolan Ryan,Houston Astros,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Miguel Cabrera,Detroit Tigers,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Robin Yount SP, VAR VAR: Legend Variation",Milwaukee Brewers,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Spencer Torkelson RC,Detroit Tigers,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Spencer Torkelson SP, VAR VAR: Landscape, Running",Detroit Tigers,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Spencer Torkelson SSP, VAR VAR: Celebrating",Detroit Tigers,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Fernando Tatis Jr.,San Diego Padres,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Mookie Betts,Los Angeles Dodgers,2022 Bowman Chrome Sapphire Edition,NAN,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Ozzie Albies,Atlanta Braves,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Marcus Semien,Texas Rangers,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/308523/308523_18804469Thumb3.jpg,Matt Chapman,Toronto Blue Jays,2022 Panini Absolute, 100,"June 10, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Ryan Mountcastle,Baltimore Orioles,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Gerrit Cole,New York Yankees,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Ke'Bryan Hayes FS,Pittsburgh Pirates,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/343727/343727_20337674Thumb3.jpg,Bobby Dalbec FS,Boston Red Sox,2022 Topps UK Edition, 220,NAN
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Edward Cabrera RC, RR",Miami Marlins,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/335310/335310_20190699Thumb3.jpg,"Bryan De La Cruz RC, RR",Miami Marlins,2022 Donruss Optic, 200,"December 7, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Giancarlo Stanton,New York Yankees,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Francisco Lindor,New York Mets,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Shohei Ohtani,Los Angeles Angels,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Tom Seaver,New York Mets,2022 Topps Triple Threads, 100,"December 16, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Tyler Mahle,Cincinnati Reds,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,"Roberto Clemente SP, VAR VAR: Legend Variation",Pittsburgh Pirates,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb.jpg,https://www.tcdb.com/Images/Thumbs/Baseball/299304/299304_19965881Thumb3.jpg,Trevor Story,Boston Red Sox,2022 Topps Update, 330,"October 28, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Gerrit Cole,New York Yankees,2022 Topps Tribute, 100,"May 11, 2022"
https://www.tcdb.com/Images/AddCard.gif,https://www.tcdb.com/Images/AddCard.gif,Giancarlo Stanton,New York Yankees,2022 Bowman Chrome Sapphire Edition,NAN,NAN
